19.3049	0	110.001
31.3041	0	110.001
36.1045	0	110.001
49.7044	0	110.001
52.7041	0	110.001
68.9037	0	110.001
73.7037	0	110.001
85.7021	0	110.001
90.502	0	110.001
106.698	0	110.001
109.7	0	110.001
123.3	0	110.001
128.1	0	110.001
140.1	0	110.001
144.9	0	110.001
147.203	0	110.001
159.401	0	110.001
1000	0	110.001
0	-100	140.001
12.2019	-100	140.001
14.5045	-100	140.001
19.3049	-100	140.001
31.3041	-100	140.001
36.1045	-100	140.001
49.7044	-100	140.001
52.7041	-100	140.001
68.9037	-100	140.001
73.7037	-100	140.001
85.7021	-100	140.001
90.502	-100	140.001
106.698	-100	140.001
109.7	-100	140.001
123.3	-100	140.001
128.1	-100	140.001
140.1	-100	140.001
144.9	-100	140.001
147.203	-100	140.001
159.401	-100	140.001
1000	-100	140.001
0	0	140.001
12.2019	0	140.001
14.5045	0	140.001
19.3049	0	140.001
31.3041	0	140.001
36.1045	0	140.001
49.7044	0	140.001
52.7041	0	140.001
68.9037	0	140.001
73.7037	0	140.001
85.7021	0	140.001
90.502	0	140.001
106.698	0	140.001
109.7	0	140.001
123.3	0	140.001
128.1	0	140.001
140.1	0	140.001
144.9	0	140.001
147.203	0	140.001
159.401	0	140.001
1000	0	140.001
0	-100	200
12.2019	-100	200
14.5045	-100	200
19.3049	-100	200
31.3041	-100	200
36.1045	-100	200
49.7044	-100	200
52.7041	-100	200
68.9037	-100	200
73.7037	-100	200
85.7021	-100	200
90.502	-100	200
106.698	-100	200
109.7	-100	200
123.3	-100	200
128.1	-100	200
140.1	-100	200
144.9	-100	200
147.203	-100	200
159.401	-100	200
1000	-100	200
0	0	200
12.2019	0	200
14.5045	0	200
19.3049	0	200
31.3041	0	200
36.1045	0	200
49.7044	0	200
52.7041	0	200
68.9037	0	200
73.7037	0	200
85.7021	0	200
90.502	0	200
106.698	0	200
109.7	0	200
123.3	0	200
128.1	0	200
140.1	0	200
144.9	0	200
147.203	0	200
159.401	0	200
1000	0	200
0	-100	209.501
12.2019	-100	209.501
14.5045	-100	209.501
19.3049	-100	209.501
31.3041	-100	209.501
36.1045	-100	209.501
49.7044	-100	209.501
52.7041	-100	209.501
68.9037	-100	209.501
73.7037	-100	209.501
85.7021	-100	209.501
90.502	-100	209.501
106.698	-100	209.501
109.7	-100	209.501
123.3	-100	209.501
128.1	-100	209.501
140.1	-100	209.501
144.9	-100	209.501
147.203	-100	209.501
159.401	-100	209.501
1000	-100	209.501
0	0	209.501
12.2019	0	209.501
14.5045	0	209.501
19.3049	0	209.501
31.3041	0	209.501
36.1045	0	209.501
49.7044	0	209.501
52.7041	0	209.501
68.9037	0	209.501
73.7037	0	209.501
85.7021	0	209.501
90.502	0	209.501
106.698	0	209.501
109.7	0	209.501
123.3	0	209.501
128.1	0	209.501
140.1	0	209.501
144.9	0	209.501
147.203	0	209.501
159.401	0	209.501
1000	0	209.501
0	-100	240
12.2019	-100	240
14.5045	-100	240
19.3049	-100	240
31.3041	-100	240
36.1045	-100	240
49.7044	-100	240
52.7041	-100	240
68.9037	-100	240
73.7037	-100	240
85.7021	-100	240
90.502	-100	240
106.698	-100	240
109.7	-100	240
123.3	-100	240
128.1	-100	240
140.1	-100	240
144.9	-100	240
147.203	-100	240
159.401	-100	240
1000	-100	240
0	0	240
12.2019	0	240
14.5045	0	240
19.3049	0	240
31.3041	0	240
36.1045	0	240
49.7044	0	240
52.7041	0	240
68.9037	0	240
73.7037	0	240
85.7021	0	240
90.502	0	240
106.698	0	240
109.7	0	240
123.3	0	240
128.1	0	240
140.1	0	240
144.9	0	240
147.203	0	240
159.401	0	240
1000	0	240
0	-100	300
12.2019	-100	300
14.5045	-100	300
19.3049	-100	300
31.3041	-100	300
36.1045	-100	300
49.7044	-100	300
52.7041	-100	300
68.9037	-100	300
73.7037	-100	300
85.7021	-100	300
90.502	-100	300
106.698	-100	300
109.7	-100	300
123.3	-100	300
128.1	-100	300
140.1	-100	300
144.9	-100	300
147.203	-100	300
159.401	-100	300
1000	-100	300
0	0	300
12.2019	0	300
14.5045	0	300
19.3049	0	300
31.3041	0	300
36.1045	0	300
49.7044	0	300
52.7041	0	300
68.9037	0	300
73.7037	0	300
85.7021	0	300
90.502	0	300
106.698	0	300
109.7	0	300
123.3	0	300
128.1	0	300
140.1	0	300
144.9	0	300
147.203	0	300
159.401	0	300
1000	0	300
0	-100	340
12.2019	-100	340
14.5045	-100	340
19.3049	-100	340
31.3041	-100	340
36.1045	-100	340
49.7044	-100	340
52.7041	-100	340
68.9037	-100	340
73.7037	-100	340
85.7021	-100	340
90.502	-100	340
106.698	-100	340
109.7	-100	340
123.3	-100	340
128.1	-100	340
140.1	-100	340
144.9	-100	340
147.203	-100	340
159.401	-100	340
1000	-100	340
0	0	340
12.2019	0	340
14.5045	0	340
19.3049	0	340
31.3041	0	340
36.1045	0	340
49.7044	0	340
52.7041	0	340
68.9037	0	340
73.7037	0	340
85.7021	0	340
90.502	0	340
106.698	0	340
109.7	0	340
123.3	0	340
128.1	0	340
140.1	0	340
144.9	0	340
147.203	0	340
159.401	0	340
1000	0	340
0	-100	400
12.2019	-100	400
14.5045	-100	400
19.3049	-100	400
31.3041	-100	400
36.1045	-100	400
49.7044	-100	400
52.7041	-100	400
68.9037	-100	400
73.7037	-100	400
85.7021	-100	400
90.502	-100	400
106.698	-100	400
109.7	-100	400
123.3	-100	400
128.1	-100	400
140.1	-100	400
144.9	-100	400
147.203	-100	400
159.401	-100	400
1000	-100	400
0	0	400
12.2019	0	400
14.5045	0	400
19.3049	0	400
31.3041	0	400
36.1045	0	400
49.7044	0	400
52.7041	0	400
68.9037	0	400
73.7037	0	400
85.7021	0	400
90.502	0	400
106.698	0	400
109.7	0	400
123.3	0	400
128.1	0	400
140.1	0	400
144.9	0	400
147.203	0	400
159.401	0	400
1000	0	400
0	-100	440
12.2019	-100	440
14.5045	-100	440
19.3049	-100	440
31.3041	-100	440
36.1045	-100	440
49.7044	-100	440
52.7041	-100	440
68.9037	-100	440
73.7037	-100	440
85.7021	-100	440
90.502	-100	440
106.698	-100	440
109.7	-100	440
123.3	-100	440
128.1	-100	440
140.1	-100	440
144.9	-100	440
147.203	-100	440
159.401	-100	440
1000	-100	440
0	0	440
12.2019	0	440
14.5045	0	440
19.3049	0	440
31.3041	0	440
36.1045	0	440
49.7044	0	440
52.7041	0	440
68.9037	0	440
73.7037	0	440
85.7021	0	440
90.502	0	440
106.698	0	440
109.7	0	440
123.3	0	440
128.1	0	440
140.1	0	440
144.9	0	440
147.203	0	440
159.401	0	440
1000	0	440
0	-100	499.999
12.2019	-100	499.999
14.5045	-100	499.999
19.3049	-100	499.999
31.3041	-100	499.999
36.1045	-100	499.999
49.7044	-100	499.999
52.7041	-100	499.999
68.9037	-100	499.999
73.7037	-100	499.999
85.7021	-100	499.999
90.502	-100	499.999
106.698	-100	499.999
109.7	-100	499.999
123.3	-100	499.999
128.1	-100	499.999
140.1	-100	499.999
144.9	-100	499.999
147.203	-100	499.999
159.401	-100	499.999
1000	-100	499.999
0	0	499.999
12.2019	0	499.999
14.5045	0	499.999
19.3049	0	499.999
31.3041	0	499.999
36.1045	0	499.999
49.7044	0	499.999
52.7041	0	499.999
68.9037	0	499.999
73.7037	0	499.999
85.7021	0	499.999
90.502	0	499.999
106.698	0	499.999
109.7	0	499.999
123.3	0	499.999
128.1	0	499.999
140.1	0	499.999
144.9	0	499.999
147.203	0	499.999
159.401	0	499.999
1000	0	499.999
0	-100	539.999
12.2019	-100	539.999
14.5045	-100	539.999
19.3049	-100	539.999
31.3041	-100	539.999
36.1045	-100	539.999
49.7044	-100	539.999
52.7041	-100	539.999
68.9037	-100	539.999
73.7037	-100	539.999
85.7021	-100	539.999
90.502	-100	539.999
106.698	-100	539.999
109.7	-100	539.999
123.3	-100	539.999
128.1	-100	539.999
140.1	-100	539.999
144.9	-100	539.999
147.203	-100	539.999
159.401	-100	539.999
1000	-100	539.999
0	0	539.999
12.2019	0	539.999
14.5045	0	539.999
19.3049	0	539.999
31.3041	0	539.999
36.1045	0	539.999
49.7044	0	539.999
52.7041	0	539.999
68.9037	0	539.999
73.7037	0	539.999
85.7021	0	539.999
90.502	0	539.999
106.698	0	539.999
109.7	0	539.999
123.3	0	539.999
128.1	0	539.999
140.1	0	539.999
144.9	0	539.999
147.203	0	539.999
159.401	0	539.999
1000	0	539.999
0	-100	619.999
12.2019	-100	619.999
14.5045	-100	619.999
19.3049	-100	619.999
31.3041	-100	619.999
36.1045	-100	619.999
49.7044	-100	619.999
52.7041	-100	619.999
68.9037	-100	619.999
73.7037	-100	619.999
85.7021	-100	619.999
90.502	-100	619.999
106.698	-100	619.999
109.7	-100	619.999
123.3	-100	619.999
128.1	-100	619.999
140.1	-100	619.999
144.9	-100	619.999
147.203	-100	619.999
159.401	-100	619.999
1000	-100	619.999
0	0	619.999
12.2019	0	619.999
14.5045	0	619.999
19.3049	0	619.999
31.3041	0	619.999
36.1045	0	619.999
49.7044	0	619.999
52.7041	0	619.999
68.9037	0	619.999
73.7037	0	619.999
85.7021	0	619.999
90.502	0	619.999
106.698	0	619.999
109.7	0	619.999
123.3	0	619.999
128.1	0	619.999
140.1	0	619.999
144.9	0	619.999
147.203	0	619.999
159.401	0	619.999
1000	0	619.999
0	-100	660
12.2019	-100	660
14.5045	-100	660
19.3049	-100	660
31.3041	-100	660
36.1045	-100	660
49.7044	-100	660
52.7041	-100	660
68.9037	-100	660
73.7037	-100	660
85.7021	-100	660
90.502	-100	660
106.698	-100	660
109.7	-100	660
123.3	-100	660
128.1	-100	660
140.1	-100	660
144.9	-100	660
147.203	-100	660
159.401	-100	660
1000	-100	660
0	0	660
12.2019	0	660
14.5045	0	660
19.3049	0	660
31.3041	0	660
36.1045	0	660
49.7044	0	660
52.7041	0	660
68.9037	0	660
73.7037	0	660
85.7021	0	660
90.502	0	660
106.698	0	660
109.7	0	660
123.3	0	660
128.1	0	660
140.1	0	660
144.9	0	660
147.203	0	660
159.401	0	660
1000	0	660
0	-500	0
12.2037	-500	0
14.5064	-500	0
19.3067	-500	0
31.3059	-500	0
36.1063	-500	0
49.7061	-500	0
52.7059	-500	0
68.9054	-500	0
73.7054	-500	0
85.7037	-500	0
90.5037	-500	0
106.7	-500	0
109.702	-500	0
123.302	-500	0
128.102	-500	0
140.101	-500	0
144.902	-500	0
147.204	-500	0
159.403	-500	0
1000	-500	0
0	-500	30.0012
12.2037	-500	30.0012
14.5064	-500	30.0012
19.3067	-500	30.0012
31.3059	-500	30.0012
36.1063	-500	30.0012
49.7061	-500	30.0012
52.7059	-500	30.0012
68.9054	-500	30.0012
73.7054	-500	30.0012
85.7037	-500	30.0012
90.5037	-500	30.0012
106.7	-500	30.0012
109.702	-500	30.0012
123.302	-500	30.0012
128.102	-500	30.0012
140.101	-500	30.0012
144.902	-500	30.0012
147.204	-500	30.0012
159.403	-500	30.0012
1000	-500	30.0012
0	-500	40
12.2037	-500	40
14.5064	-500	40
19.3067	-500	40
31.3059	-500	40
36.1063	-500	40
49.7061	-500	40
52.7059	-500	40
68.9054	-500	40
73.7054	-500	40
85.7037	-500	40
90.5037	-500	40
106.7	-500	40
109.702	-500	40
123.302	-500	40
128.102	-500	40
140.101	-500	40
144.902	-500	40
147.204	-500	40
159.403	-500	40
1000	-500	40
0	-500	100
12.2037	-500	100
14.5064	-500	100
19.3067	-500	100
31.3059	-500	100
36.1062	-500	100
49.7061	-500	100
52.7058	-500	100
68.9054	-500	100
73.7053	-500	100
85.7036	-500	100
90.5036	-500	100
106.7	-500	100
109.702	-500	100
123.302	-500	100
128.102	-500	100
140.101	-500	100
144.901	-500	100
147.204	-500	100
159.403	-500	100
1000	-500	100
0	-500	107.003
12.2037	-500	107.003
14.5064	-500	107.003
19.3067	-500	107.003
31.3059	-500	107.003
36.1062	-500	107.003
49.7061	-500	107.003
52.7058	-500	107.003
68.9054	-500	107.003
73.7053	-500	107.003
85.7036	-500	107.003
90.5036	-500	107.003
106.7	-500	107.003
109.702	-500	107.003
123.302	-500	107.003
128.102	-500	107.003
140.101	-500	107.003
144.901	-500	107.003
147.204	-500	107.003
159.403	-500	107.003
1000	-500	107.003
0	-500	110.001
12.2037	-500	110.001
14.5064	-500	110.001
19.3067	-500	110.001
31.3059	-500	110.001
36.1062	-500	110.001
49.7061	-500	110.001
52.7058	-500	110.001
68.9054	-500	110.001
73.7053	-500	110.001
85.7036	-500	110.001
90.5036	-500	110.001
106.7	-500	110.001
109.702	-500	110.001
123.302	-500	110.001
128.102	-500	110.001
140.101	-500	110.001
144.901	-500	110.001
147.204	-500	110.001
159.403	-500	110.001
1000	-500	110.001
0	-500	140
12.2037	-500	140
14.5064	-500	140
19.3067	-500	140
31.3059	-500	140
36.1062	-500	140
49.7061	-500	140
52.7058	-500	140
68.9054	-500	140
73.7053	-500	140
85.7036	-500	140
90.5036	-500	140
106.7	-500	140
109.702	-500	140
123.302	-500	140
128.102	-500	140
140.101	-500	140
144.901	-500	140
147.204	-500	140
159.403	-500	140
1000	-500	140
0	-500	200
12.2037	-500	200
14.5064	-500	200
19.3067	-500	200
31.3059	-500	200
36.1062	-500	200
49.7061	-500	200
52.7058	-500	200
68.9054	-500	200
73.7053	-500	200
85.7036	-500	200
90.5036	-500	200
106.7	-500	200
109.702	-500	200
123.302	-500	200
128.102	-500	200
140.101	-500	200
144.901	-500	200
147.204	-500	200
159.403	-500	200
1000	-500	200
0	-500	209.501
12.2037	-500	209.501
14.5064	-500	209.501
19.3067	-500	209.501
31.3059	-500	209.501
36.1062	-500	209.501
49.7061	-500	209.501
52.7058	-500	209.501
68.9054	-500	209.501
73.7053	-500	209.501
85.7036	-500	209.501
90.5036	-500	209.501
106.7	-500	209.501
109.702	-500	209.501
123.302	-500	209.501
128.102	-500	209.501
140.101	-500	209.501
144.901	-500	209.501
147.204	-500	209.501
159.403	-500	209.501
1000	-500	209.501
0	-500	240
12.2037	-500	240
14.5064	-500	240
19.3067	-500	240
31.3059	-500	240
36.1062	-500	240
49.7061	-500	240
52.7058	-500	240
68.9054	-500	240
73.7053	-500	240
85.7036	-500	240
90.5036	-500	240
106.7	-500	240
109.702	-500	240
123.302	-500	240
128.102	-500	240
140.101	-500	240
144.901	-500	240
147.204	-500	240
159.403	-500	240
1000	-500	240
0	-500	300
12.2037	-500	300
14.5064	-500	300
19.3067	-500	300
31.3059	-500	300
36.1062	-500	300
49.7061	-500	300
52.7058	-500	300
68.9054	-500	300
73.7053	-500	300
85.7036	-500	300
90.5036	-500	300
106.7	-500	300
109.702	-500	300
123.302	-500	300
128.102	-500	300
140.101	-500	300
144.901	-500	300
147.204	-500	300
159.403	-500	300
1000	-500	300
0	-500	340
12.2037	-500	340
14.5064	-500	340
19.3067	-500	340
31.3059	-500	340
36.1062	-500	340
49.7061	-500	340
52.7058	-500	340
68.9054	-500	340
73.7053	-500	340
85.7036	-500	340
90.5036	-500	340
106.7	-500	340
109.702	-500	340
123.302	-500	340
128.102	-500	340
140.101	-500	340
144.901	-500	340
147.204	-500	340
159.403	-500	340
1000	-500	340
0	-500	400
12.2037	-500	400
14.5064	-500	400
19.3067	-500	400
31.3059	-500	400
36.1062	-500	400
49.7061	-500	400
52.7058	-500	400
68.9054	-500	400
73.7053	-500	400
85.7036	-500	400
90.5036	-500	400
106.7	-500	400
109.702	-500	400
123.302	-500	400
128.102	-500	400
140.101	-500	400
144.901	-500	400
147.204	-500	400
159.403	-500	400
1000	-500	400
0	-500	440
12.2037	-500	440
14.5064	-500	440
19.3067	-500	440
31.3059	-500	440
36.1062	-500	440
49.7061	-500	440
52.7058	-500	440
68.9054	-500	440
73.7053	-500	440
85.7036	-500	440
90.5036	-500	440
106.7	-500	440
109.702	-500	440
123.302	-500	440
128.102	-500	440
140.101	-500	440
144.901	-500	440
147.204	-500	440
159.403	-500	440
1000	-500	440
0	-500	500
12.2037	-500	500
14.5064	-500	500
19.3067	-500	500
31.3059	-500	500
36.1062	-500	500
49.7061	-500	500
52.7058	-500	500
68.9054	-500	500
73.7053	-500	500
85.7036	-500	500
90.5036	-500	500
106.7	-500	500
109.702	-500	500
123.302	-500	500
128.102	-500	500
140.101	-500	500
144.901	-500	500
147.204	-500	500
159.403	-500	500
1000	-500	500
0	-500	540
12.2037	-500	540
14.5064	-500	540
19.3067	-500	540
31.3059	-500	540
36.1062	-500	540
49.7061	-500	540
52.7058	-500	540
68.9054	-500	540
73.7053	-500	540
85.7036	-500	540
90.5036	-500	540
106.7	-500	540
109.702	-500	540
123.302	-500	540
128.102	-500	540
140.101	-500	540
144.901	-500	540
147.204	-500	540
159.403	-500	540
1000	-500	540
0	-500	620
12.2028	-500	620
14.5054	-500	620
19.3058	-500	620
31.305	-500	620
36.1053	-500	620
49.7052	-500	620
52.7049	-500	620
68.9045	-500	620
73.7045	-500	620
85.7028	-500	620
90.5027	-500	620
106.699	-500	620
109.701	-500	620
123.301	-500	620
128.101	-500	620
140.1	-500	620
144.901	-500	620
147.203	-500	620
159.402	-500	620
1000	-500	620
0	-500	660
12.2028	-500	660
14.5054	-500	660
19.3058	-500	660
31.305	-500	660
36.1053	-500	660
49.7052	-500	660
52.7049	-500	660
68.9045	-500	660
73.7045	-500	660
85.7028	-500	660
90.5027	-500	660
106.699	-500	660
109.701	-500	660
123.301	-500	660
128.101	-500	660
140.1	-500	660
144.901	-500	660
147.203	-500	660
159.402	-500	660
1000	-500	660
12.2	15	30
14.5026	15	30
19.303	15	30
31.3021	15	30
36.1024	15	30
49.7023	15	30
52.702	15	30
68.9015	15	30
73.7015	15	30
85.6997	15	30
90.4997	15	30
106.696	15	30
109.698	15	30
123.298	15	30
128.098	15	30
140.097	15	30
144.897	15	30
147.2	15	30
12.2	15	40.0027
14.5026	15	40.0027
19.303	15	40.0027
31.3021	15	40.0027
36.1024	15	40.0027
49.7023	15	40.0027
52.702	15	40.0027
68.9015	15	40.0027
73.7015	15	40.0027
85.6997	15	40.0027
90.4997	15	40.0027
106.696	15	40.0027
109.698	15	40.0027
123.298	15	40.0027
128.098	15	40.0027
140.097	15	40.0027
144.897	15	40.0027
147.2	15	40.0027
12.2	15	42.6011
14.5026	15	42.6011
19.303	15	42.6011
31.3021	15	42.6011
36.1024	15	42.6011
49.7023	15	42.6011
52.702	15	42.6011
68.9015	15	42.6011
73.7015	15	42.6011
85.6997	15	42.6011
90.4997	15	42.6011
106.696	15	42.6011
109.698	15	42.6011
123.298	15	42.6011
128.098	15	42.6011
140.097	15	42.6011
144.897	15	42.6011
147.2	15	42.6011
12.2	15	50.008
14.5026	15	50.008
19.303	15	50.008
31.3021	15	50.008
36.1024	15	50.008
49.7023	15	50.008
52.702	15	50.008
68.9015	15	50.008
73.7015	15	50.008
85.6997	15	50.008
90.4997	15	50.008
106.696	15	50.008
109.698	15	50.008
123.298	15	50.008
128.098	15	50.008
140.097	15	50.008
144.897	15	50.008
147.2	15	50.008
12.2	15	53.0054
14.5026	15	53.0054
19.303	15	53.0054
31.3021	15	53.0054
36.1024	15	53.0054
49.7023	15	53.0054
52.702	15	53.0054
68.9015	15	53.0054
73.7015	15	53.0054
85.6997	15	53.0054
90.4997	15	53.0054
106.696	15	53.0054
109.698	15	53.0054
123.298	15	53.0054
128.098	15	53.0054
140.097	15	53.0054
144.897	15	53.0054
147.2	15	53.0054
12.2	15	100.002
14.5026	15	100.002
19.303	15	100.002
31.3021	15	100.002
36.1024	15	100.002
49.7023	15	100.002
52.702	15	100.002
68.9015	15	100.002
73.7015	15	100.002
85.6997	15	100.002
90.4997	15	100.002
106.696	15	100.002
109.698	15	100.002
123.298	15	100.002
128.098	15	100.002
140.097	15	100.002
144.897	15	100.002
147.2	15	100.002
12.2	15	107.002
14.5026	15	107.002
